2025-03-19 06:28:59.691 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-vscode.vscode-selfhost-test-provider' wants API proposal 'attributableCoverage' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-03-19 06:28:59.692 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-toolsai.datawrangler' wants API proposal 'debugFocus' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-03-19 06:28:59.692 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-python.python' wants API proposal 'contribIssueReporter' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-03-19 06:28:59.692 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-python.debugpy' wants API proposal 'contribIssueReporter' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-03-19 06:28:59.692 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-azuretools.vscode-azure-github-copilot' wants API proposal 'lmTools' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-03-19 06:28:59.692 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-vscode.cpptools' wants API proposal 'lmTools' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-03-19 06:28:59.692 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'vscjava.vscode-java-pack' wants API proposal 'lmTools' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-03-19 06:28:59.692 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'apidev.azure-api-center' wants API proposal 'chatParticipant' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-03-19 06:28:59.693 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'apidev.azure-api-center' wants API proposal 'languageModels' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-03-19 06:28:59.735 [warning] Missing property "explicitEnableOrDisable" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2025-03-19 06:28:59.735 [warning] Missing property "lastBackgroundBugbotAt" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2025-03-19 06:28:59.735 [warning] Missing property "cppConfig" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2025-03-19 06:29:00.120 [info] Started local extension host with pid 12981.
2025-03-19 06:29:00.417 [info] Placing extension(s) vscodevim.vim on a separate extension host.
2025-03-19 06:29:00.590 [info] Started local extension host with pid 13010.
2025-03-19 06:29:00.815 [warning] No search provider registered for scheme: file, waiting
2025-03-19 06:29:02.878 [error] ENOENT: no such file or directory, open '/home/flowy/.config/Cursor/User/globalStorage/vscodevim.vim/.registers': Error: ENOENT: no such file or directory, open '/home/flowy/.config/Cursor/User/globalStorage/vscodevim.vim/.registers' ENOENT: no such file or directory, open '/home/flowy/.config/Cursor/User/globalStorage/vscodevim.vim/.registers'
2025-03-19 06:29:03.331 [info] [perf] Render performance baseline is 23ms
2025-03-19 06:29:04.301 [error] [unauthenticated] Error: ConnectError: [unauthenticated] Error
    at t (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:2319:114067)
    at async Object.getEmail (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:97:15148)
    at async KXe.getEmailAndSignUpType (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:97:129352) [unauthenticated] Error
2025-03-19 06:29:04.748 [error] [unauthenticated] Error: ConnectError: [unauthenticated] Error
    at t (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:2319:114067)
    at async Object.availableModels (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:97:15148)
    at async Jki.keepCppModelStateUpdated (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:5044:11377)
    at async Jki.loadCppConfigIncludingHandlingProAccess (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:5059:1027) [unauthenticated] Error
2025-03-19 06:29:38.415 [error] [unauthenticated] Error: ConnectError: [unauthenticated] Error
    at t (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:2319:114067)
    at async Object.countTokens (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:97:15148)
    at async jsi.updateTokenCount (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:2981:4864) [unauthenticated] Error
2025-03-19 06:29:39.601 [error] [unauthenticated] Error: ConnectError: [unauthenticated] Error
    at t (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:2319:114067)
    at async Object.countTokens (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:97:15148)
    at async jsi.updateTokenCount (vscode-file://vscode-app/tmp/.mount_cursor7wa1UV/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:2981:4864) [unauthenticated] Error
2025-03-19 06:32:26.669 [info] Beginning of Login Poll
2025-03-19 06:32:26.869 [info] Beginning of Login Poll
2025-03-19 06:32:27.021 [info] Got login result 404
2025-03-19 06:32:27.069 [info] Beginning of Login Poll
2025-03-19 06:32:27.269 [info] Beginning of Login Poll
2025-03-19 06:32:27.424 [info] Got login result 404
2025-03-19 06:32:27.469 [info] Beginning of Login Poll
2025-03-19 06:32:27.669 [info] Beginning of Login Poll
2025-03-19 06:32:27.789 [info] Got login result 404
2025-03-19 06:32:27.869 [info] Beginning of Login Poll
2025-03-19 06:32:28.069 [info] Beginning of Login Poll
2025-03-19 06:32:28.248 [info] Got login result 404
2025-03-19 06:32:28.268 [info] Beginning of Login Poll
2025-03-19 06:32:28.469 [info] Beginning of Login Poll
2025-03-19 06:32:28.668 [info] Beginning of Login Poll
2025-03-19 06:32:28.758 [info] Got login result 404
2025-03-19 06:32:28.868 [info] Beginning of Login Poll
2025-03-19 06:32:29.069 [info] Beginning of Login Poll
2025-03-19 06:32:29.170 [info] Got login result 404
2025-03-19 06:32:29.269 [info] Beginning of Login Poll
2025-03-19 06:32:29.469 [info] Beginning of Login Poll
2025-03-19 06:32:29.577 [info] Got login result 404
2025-03-19 06:32:29.669 [info] Beginning of Login Poll
2025-03-19 06:32:29.868 [info] Beginning of Login Poll
2025-03-19 06:32:29.988 [info] Got login result 404
2025-03-19 06:32:30.068 [info] Beginning of Login Poll
2025-03-19 06:32:30.268 [info] Beginning of Login Poll
2025-03-19 06:32:30.359 [info] Got login result 404
2025-03-19 06:32:30.468 [info] Beginning of Login Poll
2025-03-19 06:32:30.669 [info] Beginning of Login Poll
2025-03-19 06:32:30.712 [info] Got login result 404
2025-03-19 06:32:30.868 [info] Beginning of Login Poll
2025-03-19 06:32:31.069 [info] Beginning of Login Poll
2025-03-19 06:32:31.114 [info] Got login result 404
2025-03-19 06:32:31.268 [info] Beginning of Login Poll
2025-03-19 06:32:31.468 [info] Beginning of Login Poll
2025-03-19 06:32:31.513 [info] Got login result 404
2025-03-19 06:32:31.668 [info] Beginning of Login Poll
2025-03-19 06:32:31.868 [info] Beginning of Login Poll
2025-03-19 06:32:31.936 [info] Got login result 404
2025-03-19 06:32:32.069 [info] Beginning of Login Poll
2025-03-19 06:32:32.269 [info] Beginning of Login Poll
2025-03-19 06:32:32.342 [info] Got login result 404
2025-03-19 06:32:32.469 [info] Beginning of Login Poll
2025-03-19 06:32:32.668 [info] Beginning of Login Poll
2025-03-19 06:32:32.751 [info] Got login result 404
2025-03-19 06:32:32.869 [info] Beginning of Login Poll
2025-03-19 06:32:33.058 [info] Got login result 404
2025-03-19 06:32:33.069 [info] Beginning of Login Poll
2025-03-19 06:32:33.269 [info] Beginning of Login Poll
2025-03-19 06:32:33.366 [info] Got login result 404
2025-03-19 06:32:33.469 [info] Beginning of Login Poll
2025-03-19 06:32:33.669 [info] Beginning of Login Poll
2025-03-19 06:32:33.778 [info] Got login result 404
2025-03-19 06:32:33.869 [info] Beginning of Login Poll
2025-03-19 06:32:34.068 [info] Beginning of Login Poll
2025-03-19 06:32:34.186 [info] Got login result 404
2025-03-19 06:32:34.268 [info] Beginning of Login Poll
2025-03-19 06:32:34.469 [info] Beginning of Login Poll
2025-03-19 06:32:34.568 [info] Got login result 404
2025-03-19 06:32:34.668 [info] Beginning of Login Poll
2025-03-19 06:32:34.867 [info] Got login result 404
2025-03-19 06:32:34.868 [info] Beginning of Login Poll
2025-03-19 06:32:35.069 [info] Beginning of Login Poll
2025-03-19 06:32:35.167 [info] Got login result 404
2025-03-19 06:32:35.268 [info] Beginning of Login Poll
2025-03-19 06:32:35.468 [info] Beginning of Login Poll
2025-03-19 06:32:35.474 [info] Got login result 404
2025-03-19 06:32:35.668 [info] Beginning of Login Poll
2025-03-19 06:32:35.816 [info] Got login result 404
2025-03-19 06:32:35.869 [info] Beginning of Login Poll
2025-03-19 06:32:36.068 [info] Beginning of Login Poll
2025-03-19 06:32:36.134 [info] Got login result 404
2025-03-19 06:32:36.268 [info] Beginning of Login Poll
2025-03-19 06:32:36.468 [info] Beginning of Login Poll
2025-03-19 06:32:36.542 [info] Got login result 404
2025-03-19 06:32:36.668 [info] Beginning of Login Poll
2025-03-19 06:32:36.868 [info] Beginning of Login Poll
2025-03-19 06:32:36.939 [info] Got login result 404
2025-03-19 06:32:37.069 [info] Beginning of Login Poll
2025-03-19 06:32:37.268 [info] Beginning of Login Poll
2025-03-19 06:32:37.293 [info] Got login result 404
2025-03-19 06:32:37.468 [info] Beginning of Login Poll
2025-03-19 06:32:37.595 [info] Got login result 404
2025-03-19 06:32:37.669 [info] Beginning of Login Poll
2025-03-19 06:32:37.869 [info] Beginning of Login Poll
2025-03-19 06:32:37.935 [info] Got login result 404
2025-03-19 06:32:38.068 [info] Beginning of Login Poll
2025-03-19 06:32:38.269 [info] Beginning of Login Poll
2025-03-19 06:32:38.283 [info] Got login result 404
2025-03-19 06:32:38.468 [info] Beginning of Login Poll
2025-03-19 06:32:38.669 [info] Beginning of Login Poll
2025-03-19 06:32:38.696 [info] Got login result 404
2025-03-19 06:32:38.869 [info] Beginning of Login Poll
2025-03-19 06:32:39.068 [info] Beginning of Login Poll
2025-03-19 06:32:39.100 [info] Got login result 404
2025-03-19 06:32:39.268 [info] Beginning of Login Poll
2025-03-19 06:32:39.408 [info] Got login result 404
2025-03-19 06:32:39.468 [info] Beginning of Login Poll
2025-03-19 06:32:39.668 [info] Beginning of Login Poll
2025-03-19 06:32:39.718 [info] Got login result 404
2025-03-19 06:32:39.868 [info] Beginning of Login Poll
2025-03-19 06:32:40.022 [info] Got login result 404
2025-03-19 06:32:40.069 [info] Beginning of Login Poll
2025-03-19 06:32:40.268 [info] Beginning of Login Poll
2025-03-19 06:32:40.293 [info] Got login result 404
2025-03-19 06:32:40.468 [info] Beginning of Login Poll
2025-03-19 06:32:40.638 [info] Got login result 404
2025-03-19 06:32:40.668 [info] Beginning of Login Poll
2025-03-19 06:32:40.868 [info] Beginning of Login Poll
2025-03-19 06:32:40.904 [info] Got login result 404
2025-03-19 06:32:41.068 [info] Beginning of Login Poll
2025-03-19 06:32:41.254 [info] Got login result 404
2025-03-19 06:32:41.268 [info] Beginning of Login Poll
2025-03-19 06:32:41.468 [info] Beginning of Login Poll
2025-03-19 06:32:41.510 [info] Got login result 404
2025-03-19 06:32:41.668 [info] Beginning of Login Poll
2025-03-19 06:32:41.767 [info] Got login result 404
2025-03-19 06:32:41.868 [info] Beginning of Login Poll
2025-03-19 06:32:42.022 [info] Got login result 404
2025-03-19 06:32:42.068 [info] Beginning of Login Poll
2025-03-19 06:32:42.268 [info] Beginning of Login Poll
2025-03-19 06:32:42.380 [info] Got login result 404
2025-03-19 06:32:42.468 [info] Beginning of Login Poll
2025-03-19 06:32:42.668 [info] Beginning of Login Poll
2025-03-19 06:32:42.685 [info] Got login result 404
2025-03-19 06:32:42.868 [info] Beginning of Login Poll
2025-03-19 06:32:42.993 [info] Got login result 404
2025-03-19 06:32:43.068 [info] Beginning of Login Poll
2025-03-19 06:32:43.268 [info] Beginning of Login Poll
2025-03-19 06:32:43.303 [info] Got login result 404
2025-03-19 06:32:43.469 [info] Beginning of Login Poll
2025-03-19 06:32:43.607 [info] Got login result 404
2025-03-19 06:32:43.669 [info] Beginning of Login Poll
2025-03-19 06:32:43.868 [info] Beginning of Login Poll
2025-03-19 06:32:43.887 [info] Got login result 404
2025-03-19 06:32:44.068 [info] Beginning of Login Poll
2025-03-19 06:32:44.152 [info] Got login result 404
2025-03-19 06:32:44.268 [info] Beginning of Login Poll
2025-03-19 06:32:44.449 [info] Got login result 404
2025-03-19 06:32:44.469 [info] Beginning of Login Poll
2025-03-19 06:32:44.668 [info] Beginning of Login Poll
2025-03-19 06:32:44.762 [info] Got login result 404
2025-03-19 06:32:44.869 [info] Beginning of Login Poll
2025-03-19 06:32:45.060 [info] Got login result 404
2025-03-19 06:32:45.068 [info] Beginning of Login Poll
2025-03-19 06:32:45.268 [info] Beginning of Login Poll
2025-03-19 06:32:45.340 [info] Got login result 404
2025-03-19 06:32:45.468 [info] Beginning of Login Poll
2025-03-19 06:32:45.651 [info] Got login result 404
2025-03-19 06:32:45.668 [info] Beginning of Login Poll
2025-03-19 06:32:45.868 [info] Beginning of Login Poll
2025-03-19 06:32:45.955 [info] Got login result 404
2025-03-19 06:32:46.068 [info] Beginning of Login Poll
2025-03-19 06:32:46.268 [info] Got login result 404
2025-03-19 06:32:46.268 [info] Beginning of Login Poll
2025-03-19 06:32:46.468 [info] Beginning of Login Poll
2025-03-19 06:32:46.571 [info] Got login result 404
2025-03-19 06:32:46.668 [info] Beginning of Login Poll
2025-03-19 06:32:46.868 [info] Beginning of Login Poll
2025-03-19 06:32:46.942 [info] Got login result 404
2025-03-19 06:32:47.068 [info] Beginning of Login Poll
2025-03-19 06:32:47.229 [info] Got login result 404
2025-03-19 06:32:47.269 [info] Beginning of Login Poll
2025-03-19 06:32:47.468 [info] Beginning of Login Poll
2025-03-19 06:32:47.669 [info] Beginning of Login Poll
2025-03-19 06:32:47.713 [info] Got login result 404
2025-03-19 06:32:47.868 [info] Beginning of Login Poll
2025-03-19 06:32:48.206 [info] Beginning of Login Poll
2025-03-19 06:32:48.207 [info] Got login result 404
2025-03-19 06:32:48.268 [info] Beginning of Login Poll
2025-03-19 06:32:48.468 [info] Beginning of Login Poll
2025-03-19 06:32:48.508 [info] Got login result 404
2025-03-19 06:32:48.668 [info] Beginning of Login Poll
2025-03-19 06:32:48.868 [info] Beginning of Login Poll
2025-03-19 06:32:48.922 [info] Got login result 404
2025-03-19 06:32:49.068 [info] Beginning of Login Poll
2025-03-19 06:32:49.268 [info] Beginning of Login Poll
2025-03-19 06:32:49.468 [info] Beginning of Login Poll
2025-03-19 06:32:49.546 [info] Got login result 404
2025-03-19 06:32:49.673 [info] Beginning of Login Poll
2025-03-19 06:32:49.869 [info] Beginning of Login Poll
2025-03-19 06:32:49.958 [info] Got login result 404
2025-03-19 06:32:50.069 [info] Beginning of Login Poll
2025-03-19 06:32:50.269 [info] Beginning of Login Poll
2025-03-19 06:32:50.368 [info] Got login result 404
2025-03-19 06:32:50.469 [info] Beginning of Login Poll
